economy,time,BX.KLT.DINV.CD.WD,FP.CPI.TOTL.ZG,FR.INR.RINR,NE.CON.GOVT.CD,NE.CON.TOTL.CD,NE.EXP.GNFS.CD,NY.GDP.MKTP.CD,SL.UEM.TOTL.ZS,AG.LND.AGRI.ZS,NE.GDI.TOTL.CD,NE.IMP.GNFS.CD,SL.TLF.CACT.ZS
ARB,YR2001,8899597181.21721,1.77220437351018,,140770642599.769,553927883011.564,306361825597.911,798505436109.015,12.3240000753147,39.6824624831878,156433479893.277,249252858461.24,46.8942386343058
ARB,YR2002,6159576371.28934,1.83299389002049,,141548536814.207,561133671265.536,319525023011.363,803122797644.81,12.3300848699409,39.7727689322306,153387854302.695,258361784807.963,46.2869864520606
ARB,YR2003,14595559434.2397,2.7125924747435,,150010802782.365,596685320956.806,375747598218.342,887852467421.85,12.2542940003736,39.9525216308185,176892281520.696,291280929083.391,46.4655665397398
ARB,YR2004,21373075474.527,3.63228004956626,,177076586535.164,683803942955.946,502236814385.579,1056246691798.46,11.2793411617153,40.0059186373968,209878037459.252,380740478619.239,46.62911134986
ARB,YR2005,46048851171.4527,3.4936853461953,,199913967153.138,775046099512.212,673896577223.035,1297892893576.4,11.1212581584985,40.1053584273775,258701806810.142,466935088501.712,46.7923340424583
ARB,YR2006,69481323909.8206,3.54498591605032,,224773555881.575,894613677905.353,819711718347.05,1538290265813.1,10.4111854975762,40.1241621765897,323412813355.593,546566474671.073,47.0007116683925
ARB,YR2007,81836608644.1472,4.74390639021646,,257527607978.031,1070758557413.58,952967589653.553,1790035967811.6,10.0030513080955,40.1695763625174,424992603402.597,713281465468.656,47.2813914615193
ARB,YR2008,88751312329.5155,11.2706652380848,,298990182061.492,1284874219799.73,1262466308154.13,2253731073493.57,9.69851873679926,40.1085829823821,557091393696.293,915813536456.055,47.2431761027912
ARB,YR2009,76654497097.7896,2.92089711805365,,320939750355.556,1324746903404.68,899427605188.267,1978796922179.86,9.31289674968892,40.1175942298056,513738590954.626,821899585868.4,47.3474430516785
ARB,YR2010,70001315696.2403,3.91106195534027,,362156828980.967,1423292415985.66,1115761693700.76,2327000352027.74,9.38650684234694,40.1604532588895,561448816657.785,863092953750.341,47.8239620980904
ARB,YR2011,44868032639.3939,4.75316388885632,,412839633017.353,1433153662108.04,1361830429493.12,2541860324280.98,10.4749676410935,40.1728422168316,610534218674.549,908898122203.029,47.7955277101556
ARB,YR2012,50079903885.9308,4.61184432206646,,449663472220.964,1557841686961.35,1528122681273.99,2787171487379.26,10.6735450417056,36.4841070005407,652941782404.17,1013330844667.08,47.7795902148114
ARB,YR2013,41259115295.2229,3.23810833914068,,494970820665.06,1652134632710.92,1509883223783.22,2843529425181.9,10.7343392652866,36.5327550053093,691540186032.14,1066586663480.28,48.0143666164127
ARB,YR2014,31042743759.6946,2.7735161312612,,543419268489.38,1789212082475.5,1417638104298.85,2895457837893.28,10.8562137307999,36.5295079889959,742069556897.294,1114034905333.39,47.7258647404605
ARB,YR2015,25507493630.7524,1.81407723937759,,528187645191.425,1765730250654.14,1044203750047.42,2538925219911.17,10.9682191394431,36.5655320991643,725759995707.406,1043246994226.77,47.6756320842131
ARB,YR2016,32582348457.755,2.06884036053476,,497598382850.839,1773138312224.59,952433728008.642,2516485492775.5,10.7633586338785,36.6277518564327,722204994064.796,964681578087.189,47.6895527745347
ARB,YR2017,30134170486.6745,1.96682557818839,,497259819616.25,1764781715773.73,1091120208241.29,2598094271212.95,10.9199205489869,36.6735457191427,735500163224.126,1022071974600.63,46.9705146269793
ARB,YR2018,34280584721.2377,2.45814158007533,,517276379134.855,1805014475010.57,1286518607054.78,2800428454533.12,10.5833398795491,36.6591123488897,743847383081.866,1056465914582.55,46.6300306876514
ARB,YR2019,38691054583.743,1.09184802655847,,534969584130.425,1880361687206.17,1245203316387.15,2818359324481.87,10.1651582677219,36.5979360174808,760688515869.663,1086841421190.53,46.5491968054397
ARB,YR2020,37083545983.9118,1.77740783806174,,538923811569.96,1880822840147.55,933740219976.689,2491175410790.0,11.3483704922958,36.6596471567718,628106131467.557,917040633492.821,45.5255639327294
ARB,YR2021,54104486021.6716,3.42362947609175,,517269966536.5,1996027351839.84,,2862987423061.49,11.0236934412027,,631505707045.12,,45.5594793900649
ARE,YR2000,-506329999.9,,,,,,104337372362.151,2.25,7.70205575894114,,,74.1370010375977
ARE,YR2001,1183839999.9,,,10242340340.3676,71329996950.3063,50787202178.3526,103311640571.818,2.50099992752075,7.91326386933258,23247802287.2703,42053369639.2104,74.4499969482422
ARE,YR2002,95299999.9,,,11142485827.0933,78539648958.4752,54362695711.3683,109816201497.617,2.65400004386902,7.96958603210363,24758811082.369,47845064669.8434,74.9830017089844
ARE,YR2003,4255956432.9,,,12124060313.1382,84958535248.4684,69538461538.4615,124346358066.712,2.75099992752075,7.80061954379048,27517552893.1246,57668073519.401,75.693000793457
ARE,YR2004,10003500000.0,,,12929750524.1661,102750490047.651,93968596324.03,147824370319.946,2.90400004386902,7.80061954379048,29533120000.0,78428046289.9932,76.5439987182617
ARE,YR2005,10899931926.4,,,14219278420.6944,115984196514.636,122070878148.4,180617467964.602,3.11999988555908,7.84286116586877,36424851681.4159,93862491490.8101,77.0429992675781
ARE,YR2006,12805990469.7,,,15365627120.4901,139810327950.987,152433690946.222,222116541865.214,2.92600011825562,7.58377921712194,42802745377.808,112930428863.172,76.8570022583008
ARE,YR2007,14186521443.1,,,17365487787.6106,172367350932.607,186690265486.726,257916133424.098,2.85999989509583,7.49929597296536,64992757985.0238,166134240980.259,76.4960021972656
ARE,YR2008,5062972004.8,12.250420244814,,23019664125.2553,207202731436.351,248808168822.328,315474615738.598,2.72099995613098,7.5978597578147,79178107855.6841,219714363512.594,76.4789962768555
ARE,YR2009,1134288135.2,1.56181317449067,,25948399046.9707,158522245827.093,201958883594.282,253547358747.447,2.66799998283386,5.46184173472261,80206027365.5548,187139823008.85,76.9520034790039
ARE,YR2010,8796769640.5,0.877983288285896,,29068775901.9741,151476538597.686,238328114363.513,289787452661.675,2.46399998664856,5.52379611377077,78593555316.5419,178610755616.065,77.7080001831055
ARE,YR2011,7152095825.6,0.877346595685083,,34902893995.9156,169551736746.086,315867937372.362,350666058379.85,2.28399991989136,5.47029005913827,81219427147.7195,215973042886.317,78.4830017089844
ARE,YR2012,9566651351.0,0.662268900269082,,36449312457.454,156846944098.026,375513955071.477,384610125384.033,2.1710000038147,5.30413967896367,81978431095.9837,239748672566.372,79.1320037841797
ARE,YR2013,9764914527.3,1.10111836375706,,42851083185.8407,175245647270.252,392244520081.688,400218529747.597,2.03200006484985,5.34215713883413,75126823335.6024,252509462219.197,79.6750030517578
ARE,YR2014,11071537020.0,2.34626865671643,,44070401007.4881,190289734377.127,401366643975.494,414105366758.911,1.90199995040894,5.3858068149817,89369188618.1076,277888359428.182,80.1439971923828
ARE,YR2015,8550901846.5,4.06996608361598,,44511095983.6624,171335879972.771,361252552756.978,370275469560.166,1.76300001144409,5.39003097718952,91822890156.5691,266276378488.768,80.5719985961914
ARE,YR2016,9604772999.9,1.61748808904192,,44725287978.2165,173959205663.717,360626276378.489,369255326235.771,1.63999998569489,5.40411151788229,92902151858.4071,270442477876.106,81.0350036621094
ARE,YR2017,10354223000.0,1.96682557818839,,50945949625.5956,194803479128.659,384043567052.417,390516804016.501,2.46000003814697,5.40411151788229,97541306140.2315,290782845473.111,81.5240020751953
ARE,YR2018,10385286000.0,3.06863379251994,,49902518720.2178,211618507365.555,392863172226.004,427049432149.345,2.24000000953674,5.37524640946212,99269102573.179,281535738597.685,81.9869995117188
ARE,YR2019,17874659400.5,-1.93108114782171,,51225237413.2063,215044234526.889,404046289993.193,417989721734.494,2.32999992370605,5.49704308645452,93724842260.0408,295599807270.252,82.4739990234375
ARE,YR2020,19884468664.9,-2.0794031794094,,50499233955.0715,190884966126.617,335237576582.709,349473015336.939,4.28999996185303,5.48859476203886,79632485146.3581,246886262682.097,82.1750030517578
ARE,YR2021,20667120490.1,,,,,,415021590683.006,3.10999989509583,,,,81.3160018920898
ARG,YR2000,10418314339.1428,,,39175188600.0,236219366100.0,31223690400.0,284203750000.0,15.0,46.9581867146078,49830828800.0,33070146000.0,62.3190002441406
ARG,YR2001,2166136829.76399,,,38037449000.0,223201711200.0,31112418400.0,268696750000.0,17.3199996948242,46.9932655872605,41986461000.0,27603881800.0,61.6619987487793
ARG,YR2002,2148910000.0,,,11956773588.4449,72446391952.7293,27736610298.2555,97724004251.8602,19.5900001525879,47.031267699301,10606870818.4831,13065823829.1753,60.173999786377
ARG,YR2003,1652010000.0,,,14593470488.4092,95225639004.8535,33084505277.8061,127586973492.177,15.3599996566772,47.1749814557001,18049680786.0707,18772898618.6064,61.0480003356934
ARG,YR2004,4124710000.0,,,18301129726.4273,124228047654.606,39266996605.7973,164657930452.787,13.5200004577637,47.3186952120993,28899558549.9966,27736672323.6712,61.939998626709
ARG,YR2005,5265250000.0,,,24130382300.7642,149393165256.55,46198180131.0044,198737095012.282,11.5100002288818,47.4737365211259,37537987445.4148,34392237786.5721,61.5099983215332
ARG,YR2006,5537347786.19331,,,28905507926.1954,176044924181.393,53550250227.3909,232557260817.308,10.0799999237061,47.5533947944415,43442829424.3763,40480743015.8524,61.7999992370605
ARG,YR2007,6473157762.12915,,,37348269040.9027,217144640947.557,65162321195.025,287530508430.568,8.47000026702881,47.4910932549905,57791082382.3567,52567536062.3157,61.117000579834
ARG,YR2008,9725553129.52469,,,49293062930.4651,277344288863.729,79762958392.3012,361558037110.419,7.84000015258789,46.4235627710848,70766944271.4722,66316154417.0834,60.4300003051758
ARG,YR2009,4017158924.88408,,,52956236298.6285,262658658519.665,65133480388.4946,332976484577.619,8.64999961853027,45.4302094866426,53453089198.9967,48268743529.5373,60.7799987792969
ARG,YR2010,11332718626.4345,,-8.56602872006595,64237667185.0303,336350991663.692,80208867995.7171,423627422092.49,7.71000003814697,46.1389123357048,75005496430.9387,67937933972.3653,60.189998626709
ARG,YR2011,10839930944.6815,,-7.77340523607891,83177086713.2187,423649649448.919,97810932629.3764,530163281574.658,7.17999982833862,45.7919603608739,97541873555.3879,88839174034.695,60.6500015258789
ARG,YR2012,15323933916.8241,,-6.74819555440488,90881156804.3051,445242277160.302,88655850853.7721,545982375701.128,7.21999979019165,45.5813044224958,90097938093.7597,78013690406.706,60.3600006103516
ARG,YR2013,9821661858.15874,,-5.48583918237899,92774657769.3512,457042608919.298,80690471898.442,552025140252.246,7.09999990463257,44.9219312381015,95532250251.422,81240190816.9153,59.9599990844727
ARG,YR2014,5065335541.96486,,-11.6006987702161,89210530677.4557,433334542562.24,75818867911.0825,526319673731.638,7.26999998092651,43.8533045394254,90857938989.9083,73691675720.0984,59.439998626709
ARG,YR2015,11758994011.286,,-1.31470878459509,107639984288.54,499614480942.488,63671789068.8987,594749285413.212,7.52400016784668,42.7846778407492,101527895313.53,70064879911.7042,59.2299995422363
ARG,YR2016,3260164341.77393,,-7.00603984304116,98429812727.8394,464849978689.813,69842486095.8653,557531376217.967,8.10900020599365,41.7160511420731,98478037375.8317,75639125936.7673,59.0200004577637
ARG,YR2017,11516861462.2845,,0.455892832330463,113902282152.065,543457307147.989,72860588696.2874,643628665302.155,8.35000038146973,40.647424443397,117221303024.265,89910533566.3871,58.810001373291
ARG,YR2018,11716769818.7543,,4.56440909873515,82948270261.6124,447541502349.172,75766577038.619,524819742918.669,9.22000026702881,39.6032286082823,87192948627.8697,85681285075.6362,59.5999984741211
ARG,YR2019,6649187837.98606,,12.1039696489828,73625372107.6101,369714687751.698,80259469133.6486,447754609218.678,9.84000015258789,39.6032286082823,63626066083.8791,65845613750.5478,60.2900009155273
ARG,YR2020,4722648813.09203,,-7.63108287070969,65123272712.1941,311065684471.896,64041594762.912,385540224628.292,11.460000038147,39.6032286082823,54479129469.8551,52467889598.9748,56.0200004577637
ARG,YR2021,6782348887.21716,,-12.0621392648759,77193313128.5484,373885266948.238,87867694033.2054,487227339102.67,8.73999977111816,,85139213746.1878,72817358027.6806,60.3600006103516
ARM,YR2000,104188500.0,-0.790883768934766,33.3984630599644,206423416.109696,2159393245.18188,423629630.453398,1911563668.85006,11.0550003051758,46.4699683877766,419059322.442292,957156466.972861,62.2200012207031
ARM,YR2001,69868500.0,3.14590464685019,21.7821520799662,219077937.520268,2303914531.76233,511522177.782582,2118467913.37873,10.9329996109009,46.6455918510713,485221417.504414,968529888.660685,61.8849983215332
ARM,YR2002,110725325.614409,1.06004929341667,18.347069280194,217887154.443185,2444524287.08468,661384145.809715,2376335048.39976,10.8100004196167,48.8584474885845,604023894.654225,1096735501.87495,61.4799995422363
ARM,YR2003,122852992.703235,4.72155336605342,15.5169875894729,263436943.863711,2722752388.68635,855676348.11756,2807061008.69084,10.625,50.7200561995083,795744250.738635,1391414378.76877,61.0719985961914
ARM,YR2004,247140608.495888,6.96126135875792,11.6248159998918,334636423.282407,3437836535.7578,1008274439.96626,3576615240.41616,10.3470001220703,52.8626624517035,1041601837.09813,1605180991.65807,60.7309989929199
ARM,YR2005,292073220.164722,0.638928002410126,14.3161459394903,475836210.300098,4367991087.35688,1338475057.949,4900469950.09033,10.2180004119873,56.3751317175975,1752674590.42415,2098701754.40896,60.4599990844727
ARM,YR2006,466531991.901724,2.89235662459002,11.3814924574335,591560338.851708,5444343626.24399,1413899467.45556,6384451606.1421,10.0010004043579,61.6930101861609,2695863911.29323,2482540157.15781,60.2879981994629
ARM,YR2007,667671562.134495,4.40736089644519,12.6947444611314,865225908.27677,7802810227.22522,1674567081.12247,9206301700.39619,9.8100004196167,61.5349490691956,4083144220.15259,3570727647.4944,60.2680015563965
ARM,YR2008,943733059.483284,8.94995335353386,10.4349146525184,1095754346.6765,9876359204.5479,1663675191.04852,11662040713.8753,9.99699974060059,61.4260625219529,5591113032.87191,4697073302.10145,60.1660003662109
ARM,YR2009,760040745.87233,3.40676682683799,15.8708814402684,1062288852.80441,8373894148.17582,1268730216.88583,8647936747.98704,9.89400005340576,61.3382507903056,3558197968.36243,3684309463.16552,61.1279983520508
ARM,YR2010,529321391.641959,8.17636138473956,10.6076357898925,1115281652.73022,9102915079.33003,1828759529.03772,9260284937.79781,10.5419998168945,60.9413417632596,3594356909.54757,4157364238.39287,61.3600006103516
ARM,YR2011,653219756.47225,7.6500080785929,12.9197578932998,1207955202.25589,10133530952.5427,2284326829.81437,10142111334.4961,10.9169998168945,59.6452406041447,3237544392.51019,4757906356.73632,61.4280014038086
ARM,YR2012,496636701.129687,2.55802007757907,11.2811932906832,1158563982.83569,10278417926.9422,2926876972.55105,10619320048.5857,11.2980003356934,59.1148577449947,2620949363.30781,5139736511.98216,61.3790016174316
ARM,YR2013,346092394.393256,5.78966778544654,12.2168430436348,1327354216.30039,10979508121.6828,3153323143.543,11121465767.4067,11.5310001373291,59.1148577449947,2463681600.05586,5471934988.45409,61.4690017700195
ARM,YR2014,406578406.693112,2.98130868933673,13.7812486601176,1403108724.32618,11334720299.4423,3315721203.94365,11609512939.7542,11.8620004653931,59.0340709518792,2470857362.40496,5481836161.68309,61.548999786377
ARM,YR2015,184127986.314895,3.73169119261695,16.1800096730379,1383711190.80395,9606433610.09612,3137020909.22235,10553337672.9872,12.1770000457764,58.8935721812434,2187762845.65793,4427830447.17057,61.6440010070801
ARM,YR2016,333823945.510433,-1.40360755900906,17.0423595080455,1418893741.82342,9465980642.18851,3558717362.88217,10546135160.031,12.4259996414185,58.8970846505093,1899939894.46567,4464567912.38578,61.7630004882813
ARM,YR2017,252747990.684352,0.969553268816231,11.9973399575166,1420015976.25438,10645440262.647,4405338828.34724,11527458565.7334,12.9440002441406,58.872497365648,2123558470.35651,5646878995.6173,61.7220001220703
ARM,YR2018,266855048.832037,2.52023382001631,9.73397739946579,1431005207.37683,11372553639.5425,4907543853.58308,12457941907.0333,13.210000038147,58.9146469968388,2790546512.65591,6612702098.74823,61.6510009765625
ARM,YR2019,100287214.397978,1.44344660770702,10.9595785635957,1711204048.07958,13075067473.8904,5631686117.72708,13619291361.2814,12.1999998092651,58.9041095890411,2370918342.17895,7458380572.51495,62.7789993286133
ARM,YR2020,58582750.1214803,1.21143577838465,9.63911033939826,1892287440.98523,11414820875.4483,3762799613.66756,12641697523.2966,12.1800003051758,58.8689848963822,2485842282.21613,5021765248.03536,61.9990005493164
ARM,YR2021,366445214.820501,7.18483629443373,4.58062816586857,2189146832.88008,12170829743.7323,4898064989.97558,13861409968.835,12.7290000915527,,2868079877.72198,6075564642.59484,62.4420013427734
ASM,YR2002,,,,,,518000000.0,512000000.0,,29.35,,562000000.0,
ASM,YR2003,,,,,,513000000.0,524000000.0,,29.02,,574000000.0,
ASM,YR2004,,,,,,460000000.0,509000000.0,,28.5,,570000000.0,
ASM,YR2005,,,,,,498000000.0,500000000.0,,28.0,,618000000.0,
ASM,YR2006,,,,,,495000000.0,493000000.0,,27.45,,638000000.0,
ASM,YR2007,,,,,,505000000.0,518000000.0,,26.95,,625000000.0,
ASM,YR2008,,,,,,641000000.0,560000000.0,,26.5,,758000000.0,
ASM,YR2009,,,,,,530000000.0,675000000.0,,25.85,,559000000.0,
ASM,YR2010,,,,,,364000000.0,573000000.0,,25.2,,541000000.0,
ASM,YR2011,,,,,,335000000.0,570000000.0,,24.55,,563000000.0,
ASM,YR2012,,,,,,483000000.0,640000000.0,,23.9,,646000000.0,
ASM,YR2013,,,,,,458000000.0,638000000.0,,23.25,,651000000.0,
ASM,YR2014,,,,,,429000000.0,643000000.0,,22.6,,695000000.0,
ASM,YR2015,,,,,,428000000.0,673000000.0,,21.95,,665000000.0,
ASM,YR2016,,,,,,429000000.0,671000000.0,,21.3,,639000000.0,
ASM,YR2017,,,,,,362000000.0,612000000.0,,20.65,,626000000.0,
ASM,YR2018,,,,,,436000000.0,639000000.0,,20.05,,662000000.0,
ASM,YR2019,,,,,,399000000.0,647000000.0,,20.05,,614000000.0,
ASM,YR2020,,,,,,426000000.0,716000000.0,,20.05,,691000000.0,
ASM,YR2021,,,,,,334000000.0,709000000.0,,,,724000000.0,
ATG,YR2000,43115925.9259259,0.771779796900182,10.4558431566968,142925925.925926,622222222.222222,814814814.814815,826370370.37037,,20.4545454545455,239629629.62963,617851851.851852,
ATG,YR2001,98452222.2222222,1.40279663573984,9.99362771137099,155888888.888889,677925925.925926,777222222.222222,800481481.481481,,20.4545454545455,164074074.074074,603111111.111111,
ATG,YR2002,65865064.8148148,2.40765801293492,10.6116383233639,179185185.185185,680962962.962963,746740740.740741,814381481.481481,,20.4545454545455,180370370.37037,588074074.074074,
ATG,YR2003,166321143.703704,1.99353055152456,13.8062707699227,158629629.62963,729111111.111111,807407407.407407,856396296.296296,,20.4545454545455,198518518.518519,662814814.814815,
ATG,YR2004,80366585.1851852,2.03007757853236,10.2668142637818,168518518.518519,761703703.703704,931925925.925926,919729629.62963,,20.4545454545455,216296296.296296,734222222.222222,
ATG,YR2005,220963374.074074,2.09875196709306,6.63621147031828,168407407.407407,884370370.37037,951629629.62963,1022962962.96296,,20.4545454545455,275185185.185185,846222222.222222,
